ds,y,anomaly,trend,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_lower,yhat_upper,sigma,anomaly_zscore,anomaly_tier,_kpi_id,_kpi,_dimension_name,_dimension_value,_guid,_client_id,_pipeline_id,_start_time,_pipeline_tag,_frequency
2023-08-04,3058.0,False,3454.612157265553,3454.612157265553,3454.612157265553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984625823163636,9.984625823163636,9.984625823163636,0.0,0.0,0.0,9.984625823163636,9.984625823163636,9.984625823163636,0.0,0.0,0.0,3093.150906792055,2663.3288616759696,3522.9729519081407,248.4520492000496,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-05,3534.0,False,3387.432906825684,3387.432906825684,3387.432906825684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899962572672457,8.899962572672457,8.899962572672457,0.0,0.0,0.0,8.899962572672457,8.899962572672457,8.899962572672457,0.0,0.0,0.0,3743.5966082953946,3292.437986101373,4194.755230489416,260.7853307479893,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-06,4516.0,False,3320.9132779496204,3320.9132779496194,3320.9132779496194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.65644246615732,108.65644246615732,108.65644246615732,0.0,0.0,0.0,108.65644246615732,108.65644246615732,108.65644246615732,0.0,0.0,0.0,4630.966611573118,4133.14785165482,5128.785371491415,287.7565086232934,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-07,3372.0,False,3307.5243327913854,3307.5243327913854,3307.5243327913854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.283597900387808,3.283597900387808,3.283597900387808,0.0,0.0,0.0,3.283597900387808,3.283597900387808,3.283597900387808,0.0,0.0,0.0,3519.2361433179467,3068.307440437473,3970.164846198421,260.6524294106784,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-08,3013.0,False,3294.162432322385,3294.162432322385,3294.162432322385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.039067788282887,10.039067788282887,10.039067788282887,0.0,0.0,0.0,10.039067788282887,10.039067788282887,10.039067788282887,0.0,0.0,0.0,2940.4965649574624,2525.410102775884,3355.583027139041,239.9343712032245,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-09,2759.0,False,3280.827576542621,3280.827576542621,3280.827576542621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.648019372672863,24.648019372672863,24.648019372672863,0.0,0.0,0.0,24.648019372672863,24.648019372672863,24.648019372672863,0.0,0.0,0.0,2736.736985778715,2358.540819995711,3114.9331515617187,218.6105004526035,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-10,2863.0,False,3267.519765452093,3267.519765452093,3267.519765452093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41519443137617,15.41519443137617,15.41519443137617,0.0,0.0,0.0,15.41519443137617,15.41519443137617,15.41519443137617,0.0,0.0,0.0,2834.072163506631,2439.3039214454907,3228.8404055677715,228.18973529545696,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-11,3273.0,False,3254.269650389,3254.269650389,3254.269650389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984625823133374,9.984625823133374,9.984625823133374,0.0,0.0,0.0,9.984625823133374,9.984625823133374,9.984625823133374,0.0,0.0,0.0,2903.739839404323,2516.338806637141,3291.140872171505,223.93123281340004,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-12,3156.0,False,3241.046455196998,3241.046455196998,3241.046455196998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89996257270373,8.89996257270373,8.89996257270373,0.0,0.0,0.0,8.89996257270373,8.89996257270373,8.89996257270373,0.0,0.0,0.0,3589.6238656383966,3143.415984788803,4035.83174648799,257.92363054889785,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-13,4414.0,False,3227.8501798760867,3227.8501798760867,3227.8501798760867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.65644246616428,108.65644246616428,108.65644246616428,0.0,0.0,0.0,108.65644246616428,108.65644246616428,108.65644246616428,0.0,0.0,0.0,4520.950318528953,4043.8273433457457,4998.073293712161,275.7936272735303,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-14,3421.0,False,3214.680824426266,3214.6808244262656,3214.6808244262656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2835979003664097,3.2835979003664097,3.2835979003664097,0.0,0.0,0.0,3.2835979003664097,3.2835979003664097,3.2835979003664097,0.0,0.0,0.0,3423.4464819370446,2977.7914277729105,3869.101536101178,257.6040775515227,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-15,2923.0,False,3386.8131770734144,3386.8131770734144,3386.8131770734144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.039067788188923,10.039067788188923,10.039067788188923,0.0,0.0,0.0,10.039067788188923,10.039067788188923,10.039067788188923,0.0,0.0,0.0,3028.068041997264,2627.922233076684,3428.2138509178444,231.29815544542203,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-16,2801.0,False,3563.4346021583983,3563.4346021583983,3563.4346021583983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.648019372644622,24.648019372644622,24.648019372644622,0.0,0.0,0.0,24.648019372644622,24.648019372644622,24.648019372644622,0.0,0.0,0.0,2995.3546734565407,2592.663076188653,3398.0462707244283,232.76970940340323,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-17,2811.0,True,3744.5450996812174,3744.5450996812174,3744.5450996812174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41519443132722,15.41519443132722,15.41519443132722,0.0,0.0,0.0,15.41519443132722,15.41519443132722,15.41519443132722,0.0,0.0,0.0,3279.448522067533,2852.7159612450973,3706.181082889968,246.6662201285755,-1.8991190679589312,low,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-18,4017.0,True,3916.496193291139,3916.496193291139,3916.496193291139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984625823157993,9.984625823157993,9.984625823157993,0.0,0.0,0.0,9.984625823157993,9.984625823157993,9.984625823157993,0.0,0.0,0.0,3530.982404311736,3091.3940877262685,3970.570720897204,254.0972928239698,1.9127224469288653,low,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-19,5438.0,True,4092.307193431044,4092.307193431044,4092.307193431044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899962572735003,8.899962572735003,8.899962572735003,0.0,0.0,0.0,8.899962572735003,8.899962572735003,8.899962572735003,0.0,0.0,0.0,4482.894886263323,3998.744539845298,4967.045232681348,279.85569157111286,3.4128486305735155,low,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-20,6937.0,True,4271.978100100936,4271.978100100936,4271.978100100936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.65644246614958,108.65644246614958,108.65644246614958,0.0,0.0,0.0,108.65644246614958,108.65644246614958,108.65644246614958,0.0,0.0,0.0,5743.246655606256,5183.78240825202,6302.710902960493,323.38973835504964,3.6913766975596536,low,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-21,4365.0,False,4455.50891330082,4455.50891330082,4455.50891330082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.283597900338515,3.283597900338515,3.283597900338515,0.0,0.0,0.0,3.283597900338515,3.283597900338515,3.283597900338515,0.0,0.0,0.0,4700.702409408355,4203.306005932208,5198.098812884503,287.5123719515304,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-22,2895.0,True,4062.658905698705,4062.658905698705,4062.658905698705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.039067788211469,10.039067788211469,10.039067788211469,0.0,0.0,0.0,10.039067788211469,10.039067788211469,10.039067788211469,0.0,0.0,0.0,3668.790517974194,3232.790334646814,4104.790701301576,252.02322735686744,-3.0703142963822896,low,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-23,3051.0,False,3687.9364207662006,3687.9364207662006,3687.9364207662006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.64801937261638,24.64801937261638,24.64801937261638,0.0,0.0,0.0,24.64801937261638,24.64801937261638,24.64801937261638,0.0,0.0,0.0,3109.5908138241675,2713.68489031367,3505.496737334665,228.8473546303454,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-24,2753.0,False,3331.3414585033174,3331.3414585033174,3331.3414585033174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.415194431349594,15.415194431349594,15.415194431349594,0.0,0.0,0.0,15.415194431349594,15.415194431349594,15.415194431349594,0.0,0.0,0.0,2893.531427246403,2493.972401899573,3293.090452593233,230.9589741889192,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-25,2809.0,False,2992.874018910054,2992.874018910054,2992.874018910054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984625823072852,9.984625823072852,9.984625823072852,0.0,0.0,0.0,9.984625823072852,9.984625823072852,9.984625823072852,0.0,0.0,0.0,2657.1262209461,2271.073847513472,3043.178594378727,223.15166094371523,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-26,3372.0,False,3107.423030657881,3107.423030657881,3107.423030657881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899962572584094,8.899962572584094,8.899962572584094,0.0,0.0,0.0,8.899962572584094,8.899962572584094,8.899962572584094,0.0,0.0,0.0,3448.9245486690465,3010.274749129273,3887.57434820882,253.5547974218341,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-27,4551.0,False,3224.1231889553974,3224.1231889553974,3224.1231889553974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.65644246622212,108.65644246622212,108.65644246622212,0.0,0.0,0.0,108.65644246622212,108.65644246622212,108.65644246622212,0.0,0.0,0.0,4516.539329645451,4042.881473121448,4990.197186169455,273.79066851098486,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
